age,education,housing,contact,month,duration,campaign,pdays,previous,poutcome
51,0,0,0,1,186,2,-1,0,3
46,1,0,2,6,483,1,-1,0,3
40,0,1,2,8,102,1,-1,0,3
51,3,0,1,5,308,3,-1,0,3
24,2,1,2,8,200,4,-1,0,3
31,2,0,0,9,48,6,-1,0,3
41,0,0,2,6,630,2,-1,0,3
34,1,0,0,1,121,2,-1,0,3
31,0,1,2,8,226,1,-1,0,3
31,2,0,0,1,323,3,-1,0,3
52,0,0,0,5,395,4,-1,0,3
38,1,1,2,8,227,1,-1,0,3
31,1,1,2,8,133,1,-1,0,3
34,1,1,2,8,232,1,-1,0,3
22,3,0,0,11,154,1,-1,0,3
60,1,1,2,8,144,4,-1,0,3
28,1,1,2,8,251,1,-1,0,3
31,1,1,0,9,441,1,-1,0,3
32,2,0,0,5,62,3,-1,0,3
77,0,0,1,3,112,5,94,15,2
70,0,0,0,8,794,2,-1,0,3
29,2,1,2,8,143,2,-1,0,3
34,2,0,1,5,171,3,-1,0,3
38,0,1,0,8,134,2,370,4,1
45,1,1,2,6,170,1,-1,0,3
40,1,0,2,6,236,1,-1,0,3
34,1,1,0,8,195,2,357,2,0
30,1,1,0,9,125,1,183,4,0
56,2,0,0,3,134,3,94,2,0
50,1,1,2,8,354,1,-1,0,3
53,2,1,0,4,160,1,-1,0,3
48,3,0,0,1,433,6,-1,0,3
53,1,1,0,8,270,2,-1,0,3
27,1,1,0,8,687,2,300,1,0
46,1,0,0,9,182,1,-1,0,3
54,0,1,0,1,48,10,-1,0,3
36,1,0,2,6,71,1,-1,0,3
31,2,0,0,9,210,3,-1,0,3
58,1,0,2,6,580,3,-1,0,3
48,0,0,0,5,212,2,-1,0,3
29,1,1,2,8,166,1,-1,0,3
57,3,0,0,7,102,1,-1,0,3
37,1,1,0,5,185,1,-1,0,3
53,1,1,1,0,67,5,-1,0,3
58,1,0,0,1,84,11,-1,0,3
33,1,1,0,0,612,1,148,1,0
38,2,0,0,8,59,3,-1,0,3
28,1,1,0,8,528,3,-1,0,3
28,1,0,0,5,136,1,-1,0,3
37,2,1,0,3,120,2,272,1,0
27,2,1,2,8,352,1,-1,0,3
36,2,0,0,1,328,2,-1,0,3
53,1,1,2,8,1392,4,-1,0,3
26,1,0,0,4,268,1,-1,0,3
59,1,0,0,3,1086,1,-1,0,3
31,1,0,0,6,100,2,-1,0,3
59,0,1,2,6,72,3,-1,0,3
40,1,1,2,8,121,2,-1,0,3
27,1,0,2,3,889,1,-1,0,3
32,1,1,2,8,144,1,-1,0,3
42,2,0,0,3,446,1,-1,0,3
43,1,1,0,8,199,1,-1,0,3
53,2,0,0,5,303,3,-1,0,3
30,1,1,0,9,85,2,-1,0,3
53,1,1,2,8,412,1,-1,0,3
53,1,0,2,8,171,6,-1,0,3
57,2,1,0,5,185,1,-1,0,3
33,1,0,1,9,61,1,-1,0,3
38,1,1,0,9,711,2,-1,0,3
33,3,0,0,0,110,1,83,7,0
42,1,0,0,5,186,1,-1,0,3
32,1,1,2,8,62,2,-1,0,3
42,1,0,0,1,67,4,-1,0,3
41,1,1,2,8,225,1,-1,0,3
35,2,1,2,8,84,3,-1,0,3
48,1,1,2,6,203,9,-1,0,3
24,1,0,2,6,1075,2,-1,0,3
59,1,1,2,8,217,4,-1,0,3
45,0,0,0,1,317,2,-1,0,3
39,1,1,0,1,156,1,-1,0,3
46,2,1,2,8,52,4,-1,0,3
38,2,1,0,5,158,1,-1,0,3
30,2,0,0,4,430,1,-1,0,3
52,2,0,0,1,409,1,-1,0,3
42,2,1,2,8,58,3,-1,0,3
46,1,0,2,1,6,1,-1,0,3
33,2,0,0,3,252,6,-1,0,3
52,1,0,0,1,351,5,-1,0,3
49,2,1,0,3,310,4,200,1,0
59,2,1,2,8,176,2,-1,0,3
58,0,0,2,6,69,4,-1,0,3
26,2,1,2,8,477,1,-1,0,3
41,2,0,2,6,13,5,-1,0,3
41,1,1,2,8,154,2,-1,0,3
39,1,1,0,9,139,1,92,4,0
27,0,1,0,8,196,2,-1,0,3
47,1,0,0,9,83,1,-1,0,3
52,2,0,0,5,156,1,-1,0,3
37,1,1,0,1,65,4,-1,0,3
38,1,1,0,9,354,1,-1,0,3
42,2,1,0,9,38,1,115,5,1
41,1,0,0,11,134,1,121,1,1
46,1,0,0,3,1047,2,1,7,0
40,1,0,0,5,123,3,-1,0,3
41,1,1,0,9,162,2,-1,0,3
60,2,1,2,8,34,4,-1,0,3
59,3,0,0,1,75,2,-1,0,3
59,0,0,0,1,197,6,-1,0,3
28,0,1,2,6,380,4,-1,0,3
45,1,1,0,8,77,2,-1,0,3
31,0,1,2,8,157,1,-1,0,3
31,2,1,0,3,678,1,-1,0,3
46,3,0,1,5,41,9,-1,0,3
51,1,0,0,1,530,2,-1,0,3
37,1,0,0,3,102,1,182,3,2
40,1,1,2,8,735,1,-1,0,3
31,1,1,2,6,153,9,-1,0,3
38,0,1,2,6,324,5,-1,0,3
39,1,0,0,9,333,2,105,2,2
29,1,1,1,5,342,9,-1,0,3
65,0,0,1,3,159,2,-1,0,3
26,1,1,2,8,128,3,-1,0,3
44,1,0,0,5,209,1,-1,0,3
27,2,1,2,8,160,2,-1,0,3
35,2,0,0,5,674,2,-1,0,3
36,1,1,0,9,91,2,184,1,1
36,2,1,0,0,832,2,-1,0,3
24,1,1,2,8,333,2,-1,0,3
33,2,1,1,8,109,2,-1,0,3
53,2,1,2,8,523,2,-1,0,3
45,1,1,0,5,43,2,-1,0,3
37,1,1,0,4,561,1,-1,0,3
60,0,1,2,6,70,3,-1,0,3
30,2,1,2,6,59,1,-1,0,3
37,0,1,2,8,833,8,-1,0,3
34,1,1,0,0,221,2,267,3,1
28,1,1,0,8,6,4,-1,0,3
44,1,0,0,1,199,2,-1,0,3
34,2,1,0,5,47,1,-1,0,3
70,0,0,0,9,112,1,-1,0,3
38,2,0,0,1,231,1,-1,0,3
32,1,1,0,6,154,1,194,3,0
39,2,1,2,8,102,1,-1,0,3
38,1,1,0,1,343,2,-1,0,3
36,2,1,0,1,108,6,-1,0,3
32,2,1,0,8,291,2,-1,0,3
34,1,1,0,10,250,1,342,5,0
49,2,1,2,8,50,3,-1,0,3
45,2,0,0,5,135,3,-1,0,3
24,1,1,2,6,622,4,-1,0,3
47,2,0,0,1,213,2,-1,0,3
36,2,0,0,3,108,9,101,1,1
25,1,1,0,8,177,4,-1,0,3
30,1,0,0,3,7,6,-1,0,3
29,2,1,0,8,165,1,-1,0,3
27,1,1,1,5,212,2,-1,0,3
57,1,0,1,5,132,7,-1,0,3
38,1,1,2,6,163,2,-1,0,3
43,1,1,2,11,175,1,-1,0,3
35,1,1,2,8,79,2,-1,0,3
38,2,0,0,5,230,2,-1,0,3
71,1,0,0,1,1175,3,189,1,1
36,1,0,0,5,794,1,-1,0,3
40,1,0,2,6,61,4,-1,0,3
50,0,0,0,1,460,2,-1,0,3
31,2,1,0,9,77,5,-1,0,3
33,1,1,1,9,41,1,-1,0,3
57,1,1,0,8,163,1,358,1,0
32,2,1,0,0,1156,1,261,3,1
52,0,0,0,1,93,4,-1,0,3
30,1,0,0,0,90,2,-1,0,3
40,1,1,0,3,561,1,201,1,0
50,1,1,2,8,74,1,-1,0,3
32,2,0,0,1,183,2,-1,0,3
36,1,0,2,6,92,1,-1,0,3
60,1,1,0,8,443,1,350,1,0
48,1,0,0,1,165,1,-1,0,3
72,0,0,0,2,215,2,-1,0,3
46,1,1,1,8,15,7,-1,0,3
45,0,1,0,8,179,1,-1,0,3
50,1,1,2,8,216,2,-1,0,3
29,2,1,0,5,27,17,-1,0,3
40,3,1,2,8,619,3,-1,0,3
49,1,0,0,5,349,2,-1,0,3
42,1,1,2,8,762,2,-1,0,3
43,1,0,0,8,13,6,89,2,0
36,1,1,0,0,340,2,-1,0,3
37,0,1,2,8,76,4,-1,0,3
59,0,1,2,8,574,3,-1,0,3
75,0,0,0,3,149,1,-1,0,3
53,1,1,2,8,74,1,-1,0,3
53,2,1,0,5,85,3,-1,0,3
57,2,0,0,5,229,2,-1,0,3
30,1,1,0,0,609,2,266,2,0
44,1,1,2,6,67,2,-1,0,3
51,0,0,2,6,166,2,-1,0,3
30,1,1,0,9,166,2,113,5,0
42,1,1,2,8,146,1,-1,0,3
48,1,0,0,3,85,2,8,2,1
40,2,0,0,1,87,2,-1,0,3
36,1,1,0,5,144,1,-1,0,3
40,1,0,0,5,48,3,-1,0,3
47,1,1,0,5,156,8,-1,0,3
39,2,0,0,1,140,2,-1,0,3
41,3,1,0,8,105,1,336,2,0
42,0,0,0,1,90,2,-1,0,3
50,1,0,1,4,63,1,-1,0,3
58,2,0,0,5,270,5,-1,0,3
70,1,0,0,10,634,1,-1,0,3
29,2,1,2,6,190,4,-1,0,3
56,2,1,0,9,250,1,-1,0,3
32,2,0,0,1,104,2,-1,0,3
39,3,0,2,6,26,1,-1,0,3
33,2,0,0,3,17,5,-1,0,3
47,1,1,0,5,330,1,-1,0,3
39,0,0,2,5,625,1,-1,0,3
34,1,0,0,1,163,3,-1,0,3
36,0,0,0,9,138,1,-1,0,3
40,0,1,2,8,144,1,-1,0,3
34,0,0,0,3,56,1,-1,0,3
54,0,1,2,8,285,2,-1,0,3
36,2,1,0,9,7,5,-1,0,3
34,0,1,2,8,198,1,-1,0,3
50,1,1,0,8,114,1,287,8,0
48,2,0,0,5,38,1,-1,0,3
35,2,0,0,1,45,6,-1,0,3
33,1,1,0,0,327,2,138,2,0
42,1,1,2,8,164,1,-1,0,3
31,1,0,0,0,264,1,-1,0,3
54,0,0,1,8,86,1,88,1,0
55,0,1,2,8,56,3,-1,0,3
30,2,1,0,3,75,4,258,1,0
30,1,1,0,8,83,2,-1,0,3
59,2,0,2,6,220,1,-1,0,3
50,1,0,0,10,109,5,-1,0,3
59,1,0,0,5,464,1,-1,0,3
27,1,0,0,5,283,2,-1,0,3
25,2,1,0,8,154,1,-1,0,3
37,1,1,0,8,74,1,14,9,0
36,1,1,2,8,67,1,-1,0,3
56,0,0,2,6,45,9,-1,0,3
52,2,0,0,1,150,3,-1,0,3
36,1,1,0,8,80,1,-1,0,3
30,1,1,2,8,72,2,-1,0,3
31,2,1,0,8,399,1,-1,0,3
55,1,1,2,6,14,6,-1,0,3
28,1,0,0,5,360,4,-1,0,3
44,1,0,0,1,307,1,-1,0,3
28,1,1,2,8,31,1,-1,0,3
25,2,1,2,8,151,4,-1,0,3
39,1,0,2,6,8,10,-1,0,3
32,1,1,0,9,111,1,-1,0,3
42,1,1,2,6,190,1,-1,0,3
31,1,1,2,6,329,1,-1,0,3
38,1,1,0,5,91,9,-1,0,3
30,1,0,0,1,443,3,-1,0,3
50,1,0,0,5,16,1,-1,0,3
50,2,0,0,5,205,1,-1,0,3
47,1,0,0,9,81,2,-1,0,3
29,1,1,2,8,393,1,-1,0,3
34,1,1,2,8,250,4,-1,0,3
54,2,1,0,5,126,3,-1,0,3
43,1,0,2,6,804,12,-1,0,3
47,0,0,2,6,90,3,-1,0,3
55,1,1,2,8,74,1,-1,0,3
35,1,1,2,8,240,1,-1,0,3
32,1,1,0,9,77,3,-1,0,3
49,0,0,0,5,455,1,-1,0,3
39,2,0,1,5,64,4,-1,0,3
32,1,1,2,8,102,3,-1,0,3
49,0,0,0,5,283,1,-1,0,3
32,0,1,0,8,804,1,-1,0,3
47,2,0,0,3,313,2,-1,0,3
42,0,0,0,5,86,2,-1,0,3
52,0,0,0,1,113,2,-1,0,3
31,1,1,2,6,120,2,-1,0,3
52,0,1,2,8,145,1,-1,0,3
38,2,0,0,1,77,18,-1,0,3
53,1,1,2,8,99,1,-1,0,3
40,2,1,2,8,135,2,-1,0,3
31,1,0,0,1,322,7,-1,0,3
53,3,0,0,5,154,14,-1,0,3
46,1,0,2,6,252,3,-1,0,3
49,1,0,0,1,133,4,-1,0,3
34,1,1,0,5,101,3,-1,0,3
63,2,0,1,9,57,4,-1,0,3
41,1,0,1,3,13,8,238,9,1
55,0,1,2,8,176,18,-1,0,3
29,2,1,0,8,76,2,356,1,0
47,1,0,2,8,262,1,-1,0,3
37,0,1,2,8,272,2,-1,0,3
38,1,1,2,8,109,2,-1,0,3
29,1,1,2,8,214,1,-1,0,3
41,0,1,0,8,69,1,335,7,0
53,1,1,2,8,435,1,-1,0,3
40,1,0,2,6,20,7,-1,0,3
56,1,1,0,8,263,1,357,4,0
34,2,1,2,8,759,1,-1,0,3
28,2,0,0,10,786,2,-1,0,3
41,3,1,0,8,111,4,371,2,1
32,3,0,0,3,79,5,-1,0,3
51,1,1,2,8,173,2,-1,0,3
33,1,0,2,5,267,1,-1,0,3
34,1,1,0,0,90,3,346,1,0
26,1,1,0,8,265,2,342,2,0
31,1,1,2,8,93,2,-1,0,3
39,1,0,0,9,108,7,-1,0,3
50,2,0,0,1,171,13,-1,0,3
33,1,0,0,5,149,2,-1,0,3
44,2,0,0,6,150,2,-1,0,3
38,1,0,0,4,74,1,239,2,0
33,1,1,2,8,76,2,-1,0,3
32,1,1,2,8,1162,2,-1,0,3
33,2,0,0,0,104,1,-1,0,3
55,3,1,1,9,55,5,-1,0,3
27,1,1,0,8,88,1,353,2,0
39,2,1,2,6,150,17,-1,0,3
21,1,0,1,6,329,1,95,1,1
57,3,1,2,8,211,2,-1,0,3
29,2,0,0,8,82,2,-1,0,3
45,1,1,0,8,247,1,-1,0,3
46,2,0,2,6,67,3,-1,0,3
47,1,0,0,1,150,8,-1,0,3
44,0,0,2,6,161,1,-1,0,3
43,0,1,0,9,632,2,-1,0,3
44,2,0,2,6,476,1,-1,0,3
52,0,0,0,1,82,2,-1,0,3
33,1,1,0,1,145,4,-1,0,3
27,2,1,0,8,398,1,370,2,0
43,2,0,0,1,160,3,-1,0,3
29,1,1,2,8,121,1,-1,0,3
43,2,1,0,8,82,2,309,1,0
34,2,0,0,9,548,1,-1,0,3
30,2,0,0,5,185,4,-1,0,3
56,2,0,0,9,164,2,-1,0,3
46,1,0,0,6,111,1,119,4,1
42,1,0,0,9,158,2,-1,0,3
51,0,1,2,8,184,3,-1,0,3
30,1,1,0,9,738,2,-1,0,3
41,2,1,0,1,95,2,-1,0,3
57,2,0,0,4,139,1,-1,0,3
36,1,1,0,5,345,1,-1,0,3
47,3,0,2,6,422,1,-1,0,3
37,1,1,0,8,163,2,-1,0,3
33,1,1,0,9,76,1,-1,0,3
49,2,1,2,6,310,3,-1,0,3
34,2,0,0,9,83,1,102,2,0
54,0,1,0,8,240,1,-1,0,3
39,0,0,2,6,135,6,-1,0,3
58,0,0,0,5,106,3,-1,0,3
36,1,1,0,8,132,2,-1,0,3
46,2,1,0,5,247,2,-1,0,3
31,1,1,2,8,63,2,-1,0,3
31,1,0,1,0,284,3,-1,0,3
50,1,1,2,8,421,1,-1,0,3
40,1,1,0,0,74,2,256,1,0
47,0,1,2,8,185,1,-1,0,3
26,2,0,0,10,116,1,-1,0,3
29,1,1,2,8,360,1,-1,0,3
38,2,0,0,1,85,6,-1,0,3
57,1,1,0,8,16,9,282,3,1
47,0,0,0,1,77,6,-1,0,3
56,3,1,2,6,109,2,-1,0,3
37,2,0,0,11,76,1,-1,0,3
66,3,1,0,9,151,6,103,4,1
49,1,0,0,9,201,1,113,2,0
31,2,0,0,1,130,13,-1,0,3
30,2,1,0,1,13,15,-1,0,3
42,0,1,2,8,96,4,-1,0,3
55,1,1,0,3,47,3,263,4,0
33,1,0,0,5,286,4,-1,0,3
33,2,1,0,8,83,2,-1,0,3
43,1,1,0,0,34,2,-1,0,3
32,1,1,0,4,210,3,-1,0,3
42,0,1,2,6,288,12,-1,0,3
53,3,0,0,5,594,2,-1,0,3
42,2,0,0,1,184,2,-1,0,3
37,1,1,0,5,199,2,-1,0,3
31,1,1,2,8,215,1,-1,0,3
57,1,0,0,5,165,2,-1,0,3
33,1,0,0,3,214,5,-1,0,3
57,2,1,0,5,317,6,-1,0,3
30,1,1,0,8,356,1,-1,0,3
31,2,1,0,1,182,3,-1,0,3
33,1,0,0,1,296,8,-1,0,3
33,0,1,2,6,445,1,-1,0,3
53,2,1,1,4,32,1,-1,0,3
38,1,1,2,6,9,28,-1,0,3
60,0,0,1,6,94,2,-1,0,3
36,1,0,0,8,87,1,308,2,0
27,1,1,2,8,326,1,-1,0,3
32,2,1,0,9,39,10,-1,0,3
45,0,1,2,6,66,1,-1,0,3
28,2,1,2,8,491,1,-1,0,3
57,0,0,1,3,286,3,-1,0,3
37,1,1,2,6,161,7,-1,0,3
47,2,0,0,1,488,2,-1,0,3
35,1,1,2,8,50,3,-1,0,3
32,1,1,2,6,112,1,-1,0,3
41,1,1,1,5,1425,2,-1,0,3
35,2,1,0,9,47,1,-1,0,3
26,1,0,0,5,65,26,-1,0,3
47,2,1,0,8,1001,4,-1,0,3
36,1,1,0,8,263,1,171,2,0
46,2,1,0,1,243,5,-1,0,3
30,2,0,0,3,124,4,213,2,0
44,1,1,0,9,113,1,189,2,0
47,1,0,0,1,10,2,-1,0,3
49,1,1,0,0,162,2,281,1,0
55,2,0,0,1,588,2,-1,0,3
56,3,1,0,8,135,2,-1,0,3
28,1,1,2,8,101,23,-1,0,3
34,1,1,2,8,283,2,-1,0,3
55,2,0,0,9,530,1,-1,0,3
27,3,0,0,3,270,2,-1,0,3
38,2,1,2,6,25,26,-1,0,3
43,1,1,0,4,347,1,230,1,0
55,2,0,0,1,25,6,-1,0,3
30,0,1,0,5,366,2,-1,0,3
48,0,0,2,6,409,3,-1,0,3
30,1,1,2,8,30,1,-1,0,3
58,0,0,1,5,200,3,-1,0,3
39,3,0,1,4,28,1,-1,0,3
35,1,1,2,8,70,2,-1,0,3
41,1,0,2,6,85,2,-1,0,3
32,2,1,0,5,86,3,-1,0,3
48,1,1,0,5,84,5,-1,0,3
76,3,0,0,10,139,2,-1,0,3
43,2,1,2,8,383,3,-1,0,3
46,2,0,0,1,397,2,342,1,0
59,3,0,0,1,213,4,-1,0,3
29,2,1,2,8,136,2,-1,0,3
31,1,0,0,9,111,2,129,4,0
36,1,1,0,9,581,3,-1,0,3
46,0,0,0,5,424,2,-1,0,3
37,2,0,2,6,338,2,-1,0,3
48,1,1,0,8,134,1,344,2,0
31,2,1,2,8,253,1,-1,0,3
39,1,0,0,4,593,4,-1,0,3
39,3,1,2,8,42,2,-1,0,3
39,1,0,0,9,100,1,117,8,2
55,2,1,1,8,386,2,-1,0,3
54,1,0,0,5,81,3,-1,0,3
32,1,0,0,1,435,2,-1,0,3
37,1,1,0,0,28,5,-1,0,3
36,1,1,2,6,1017,1,-1,0,3
60,1,0,0,7,454,1,88,3,1
25,1,0,0,5,266,1,-1,0,3
50,2,0,1,5,1567,5,-1,0,3
59,1,1,0,8,476,2,-1,0,3
58,1,1,1,5,246,2,-1,0,3
49,2,0,2,6,64,1,-1,0,3
47,1,1,2,5,111,1,-1,0,3
38,0,1,0,9,960,2,-1,0,3
32,2,0,0,4,181,1,-1,0,3
40,3,0,1,5,118,2,-1,0,3
50,1,1,2,8,234,1,-1,0,3
35,2,0,0,1,370,4,-1,0,3
47,1,1,0,10,158,1,826,1,0
27,1,0,0,5,331,2,-1,0,3
48,1,0,0,1,97,3,-1,0,3
40,0,1,0,8,194,3,-1,0,3
35,1,0,0,1,151,8,-1,0,3
39,0,0,0,5,194,3,-1,0,3
34,1,0,0,4,379,1,-1,0,3
36,1,0,1,5,119,2,-1,0,3
56,0,0,2,6,419,2,-1,0,3
30,2,0,0,4,166,2,-1,0,3
51,1,0,0,8,471,1,-1,0,3
41,1,0,2,6,82,1,-1,0,3
35,1,1,0,8,118,1,-1,0,3
53,2,1,0,9,371,2,96,4,0
25,0,1,1,8,56,2,-1,0,3
34,2,1,0,5,630,1,-1,0,3
29,1,0,0,5,202,2,-1,0,3
33,1,1,0,5,333,3,-1,0,3
43,1,1,0,3,135,1,-1,0,3
47,0,1,2,8,276,1,-1,0,3
35,1,1,2,8,218,3,-1,0,3
49,1,1,0,8,351,1,-1,0,3
41,0,1,2,8,374,2,-1,0,3
49,3,1,1,5,541,2,-1,0,3
44,1,0,0,9,326,1,-1,0,3
32,1,1,2,8,144,1,-1,0,3
27,2,1,2,8,470,2,-1,0,3
53,1,0,0,9,99,1,92,2,0
55,1,1,0,5,105,1,82,2,0
60,1,0,0,1,87,5,-1,0,3
27,1,1,0,8,121,4,89,3,0
58,2,0,0,5,145,2,-1,0,3
42,1,1,0,8,110,1,370,1,0
31,1,1,0,9,279,1,-1,0,3
30,2,1,0,9,329,1,-1,0,3
32,2,1,2,6,228,1,-1,0,3
56,1,0,0,5,149,2,-1,0,3
57,1,0,0,4,935,2,-1,0,3
57,2,1,0,9,67,1,-1,0,3
39,1,0,1,3,53,2,-1,0,3
37,1,1,0,8,340,2,175,1,0
32,2,0,0,0,280,1,-1,0,3
41,1,1,0,0,625,2,-1,0,3
49,1,1,2,8,257,1,-1,0,3
36,1,1,2,8,152,2,-1,0,3
58,0,1,1,0,392,3,-1,0,3
58,3,1,2,8,75,2,-1,0,3
33,1,1,0,9,351,1,-1,0,3
31,2,1,0,5,357,1,-1,0,3
46,0,1,0,8,472,2,-1,0,3
42,1,1,2,8,97,4,-1,0,3
46,1,1,0,0,239,2,259,2,0
47,2,1,0,9,1476,4,-1,0,3
42,0,0,2,6,235,1,-1,0,3
53,1,0,2,8,69,1,-1,0,3
31,1,1,0,5,236,5,-1,0,3
39,0,1,2,6,201,3,-1,0,3
57,0,1,1,5,25,8,-1,0,3
29,1,0,0,3,437,2,-1,0,3
32,1,1,0,8,426,1,-1,0,3
38,1,1,2,8,369,1,-1,0,3
34,2,0,1,4,55,1,-1,0,3
35,1,1,2,6,97,4,-1,0,3
55,1,1,2,8,233,1,-1,0,3
42,2,1,0,8,117,1,169,1,0
32,1,0,0,1,162,4,-1,0,3
50,0,1,2,8,92,2,-1,0,3
56,1,1,0,5,288,1,-1,0,3
36,1,1,0,1,96,4,-1,0,3
49,1,1,2,8,213,3,-1,0,3
48,2,1,2,8,306,3,-1,0,3
32,2,1,2,8,463,2,-1,0,3
35,1,0,0,1,221,12,-1,0,3
48,2,1,1,5,350,2,-1,0,3
40,1,1,0,8,329,1,-1,0,3
55,1,1,0,8,446,3,357,8,1
50,0,1,2,6,61,23,-1,0,3
55,3,1,0,4,243,2,-1,0,3
26,1,0,1,5,34,4,-1,0,3
34,1,1,2,6,102,1,-1,0,3
45,2,0,0,1,653,8,-1,0,3
44,1,1,0,0,519,1,14,2,0
34,2,1,0,4,50,1,195,2,0
39,1,1,2,8,115,1,-1,0,3
31,1,1,2,8,384,2,-1,0,3
27,2,0,0,5,46,1,-1,0,3
41,2,1,0,8,14,5,172,2,0
45,1,0,0,9,207,1,-1,0,3
28,1,1,0,8,115,1,359,3,0
39,1,1,2,6,116,1,-1,0,3
31,2,0,0,4,106,1,161,2,0
31,2,1,2,8,290,4,-1,0,3
31,1,1,0,8,228,2,370,1,0
35,0,1,0,0,1096,1,-1,0,3
32,2,0,0,1,101,4,105,4,0
49,2,0,0,1,157,3,-1,0,3
42,1,0,2,6,109,3,-1,0,3
31,2,1,2,8,396,2,-1,0,3
35,1,1,0,8,60,2,347,1,0
31,1,0,0,1,186,2,-1,0,3
45,1,0,2,11,10,1,594,6,0
24,1,1,0,8,311,1,-1,0,3
49,1,1,0,9,43,1,-1,0,3
36,2,1,2,6,408,2,-1,0,3
28,2,1,2,6,144,4,-1,0,3
54,1,1,2,6,216,2,-1,0,3
27,0,1,2,6,88,4,-1,0,3
34,2,0,0,5,93,1,-1,0,3
40,2,0,0,1,165,6,-1,0,3
32,2,1,2,6,271,1,-1,0,3
41,1,1,0,9,595,2,-1,0,3
38,0,1,0,8,531,1,-1,0,3
35,1,0,2,6,22,12,-1,0,3
31,1,0,2,8,199,4,-1,0,3
47,1,0,2,6,563,2,-1,0,3
41,1,0,0,9,202,1,-1,0,3
29,1,1,2,6,121,4,-1,0,3
33,2,1,2,1,12,1,-1,0,3
89,2,0,1,1,2027,5,-1,0,3
54,1,1,0,1,164,7,-1,0,3
72,0,0,0,1,100,1,191,3,1
29,1,1,2,8,215,1,-1,0,3
41,1,1,0,8,69,3,364,11,0
39,0,1,0,5,377,3,-1,0,3
41,1,1,2,8,201,1,-1,0,3
31,0,1,2,8,30,18,-1,0,3
32,1,1,2,8,260,11,-1,0,3
52,1,0,0,5,83,1,-1,0,3
41,2,1,0,8,456,1,287,1,0
45,2,1,2,6,14,9,-1,0,3
29,1,1,0,3,99,3,227,14,0
32,2,1,2,8,138,1,-1,0,3
35,1,0,2,8,60,6,-1,0,3
54,1,0,0,5,90,3,-1,0,3
41,1,1,0,8,174,2,-1,0,3
42,0,1,1,5,175,2,-1,0,3
59,2,1,0,0,33,1,173,1,2
58,0,0,0,1,506,1,-1,0,3
32,1,0,0,5,88,9,-1,0,3
56,0,1,1,3,124,2,9,2,1
50,2,1,0,9,124,4,113,8,0
45,0,0,2,6,143,2,-1,0,3
59,1,0,2,6,632,1,-1,0,3
47,0,1,2,6,118,4,-1,0,3
54,1,0,0,5,101,2,-1,0,3
40,1,1,0,9,7,8,185,1,0
37,2,0,0,1,119,1,-1,0,3
29,1,1,2,6,262,5,-1,0,3
36,0,1,0,9,219,2,-1,0,3
33,2,1,0,5,310,1,-1,0,3
32,2,0,0,5,321,1,-1,0,3
53,1,1,0,3,151,1,-1,0,3
33,1,1,0,9,588,2,184,2,0
36,2,1,2,8,146,2,-1,0,3
43,1,0,0,9,131,2,197,1,2
45,2,1,0,8,217,1,176,1,0
52,1,0,0,1,73,17,-1,0,3
48,1,1,0,8,7,5,-1,0,3
40,2,0,0,5,761,8,-1,0,3
31,1,1,0,8,259,3,-1,0,3
34,1,1,2,8,257,2,-1,0,3
54,0,1,2,8,324,3,-1,0,3
40,2,0,1,8,364,1,355,1,1
55,0,0,0,3,7,5,-1,0,3
33,2,0,0,9,299,1,-1,0,3
50,2,0,2,6,156,3,-1,0,3
59,1,0,0,4,192,1,-1,0,3
40,1,1,0,0,128,3,-1,0,3
45,1,1,0,1,173,1,-1,0,3
32,2,0,0,1,90,1,94,2,0
50,3,1,2,8,200,1,-1,0,3
58,1,1,0,5,144,4,-1,0,3
38,2,1,0,0,691,1,-1,0,3
57,1,1,1,9,232,2,-1,0,3
31,1,1,0,11,245,1,-1,0,3
69,0,0,0,1,875,1,189,4,2
26,1,0,0,7,171,4,-1,0,3
30,1,0,0,0,86,1,-1,0,3
49,1,1,2,8,265,2,-1,0,3
36,0,0,0,3,167,2,-1,0,3
37,1,1,0,5,112,2,324,2,1
55,0,0,0,5,221,2,-1,0,3
36,2,1,2,8,784,1,-1,0,3
31,1,1,0,10,845,1,152,6,0
30,1,1,2,8,154,4,-1,0,3
36,1,1,0,5,201,4,-1,0,3
50,1,0,0,1,219,10,-1,0,3
53,3,0,0,1,209,5,-1,0,3
39,1,1,2,8,323,1,-1,0,3
31,2,1,0,1,114,2,-1,0,3
49,0,0,0,1,159,1,-1,0,3
35,1,1,0,9,315,2,196,4,0
45,0,0,2,6,99,1,-1,0,3
30,1,0,0,1,112,2,-1,0,3
47,0,1,0,9,137,5,-1,0,3
37,0,1,0,9,14,8,185,1,1
35,2,0,0,0,169,1,-1,0,3
41,2,0,0,1,91,2,-1,0,3
35,1,1,0,5,173,8,-1,0,3
60,0,0,0,6,207,1,-1,0,3
58,1,1,2,8,165,3,-1,0,3
28,2,1,0,5,59,3,-1,0,3
57,1,0,0,3,343,4,-1,0,3
35,2,1,0,0,220,6,-1,0,3
54,2,1,0,5,268,1,-1,0,3
31,2,0,0,1,119,2,-1,0,3
32,1,0,2,8,738,3,-1,0,3
56,1,0,0,5,119,2,-1,0,3
35,2,0,0,5,259,1,-1,0,3
33,1,0,2,8,144,2,-1,0,3
50,1,1,0,3,109,4,267,6,0
